CUSTOMER_ID,LOAN_ACCOUNT_ID,LOAN_STATUS,LOAN_BEHAVIOR,LOAN_TYPE,LOAN_AMOUNT,PRINCIPAL_LOAN_AMOUNT,INTEREST_EARNED,LOAN_START_DATE,MATURITY_DATE,,MSME TYPE
142433057.1,94024492.86,Active,Current,Auto,877499.18,166051.05,-0.72,2021-08-27T00:00:00.3722,2024-08-27T00:00:00.3722,,Medium
142433057.1,94024492.86,Active,Current,Auto,877499.18,166051.05,-0.72,2021-08-27T00:00:00.3723,2024-08-27T00:00:00.3723,,Medium
142433057.1,94024492.86,Active,Current,Auto,877499.18,166051.05,-0.72,2021-08-27T00:00:00.3724,2024-08-27T00:00:00.3724,,Medium
142433057.1,94024492.86,Active,Current,Auto,877499.18,166051.05,-0.72,2021-08-27T00:00:00.3725,2024-08-27T00:00:00.3725,,Medium
142433057.1,94024492.86,Active,Current,Auto,877499.18,166051.05,-0.72,2021-08-27T00:00:00.3726,2024-08-27T00:00:00.3726,,Medium
142433057.1,94024492.86,Active,Current,Auto,877499.18,166051.05,-0.72,2021-08-27T00:00:00.3727,2024-08-27T00:00:00.3727,,Medium
142433057.1,94024492.86,Active,Current,Auto,877499.18,166051.05,-0.72,2021-08-27T00:00:00.3728,2024-08-27T00:00:00.3728,,Medium
142433057.1,94024492.86,Active,Current,Auto,877499.18,166051.05,-0.72,2021-08-27T00:00:00.3729,2024-08-27T00:00:00.3729,,Medium
142433057.1,94024492.86,Active,Current,Auto,877499.18,166051.05,-0.72,2021-08-27T00:00:00.3730,2024-08-27T00:00:00.3730,,Medium
142433057.1,94024492.86,Active,Current,Auto,877499.18,166051.05,-0.72,2021-08-27T00:00:00.3731,2024-08-27T00:00:00.3731,,Medium
142433057.1,94024492.86,Active,Current,Auto,877499.18,166051.05,-0.72,2021-08-27T00:00:00.3732,2024-08-27T00:00:00.3732,,Medium
142433057.1,94024492.86,Active,Current,Auto,877499.18,166051.05,-0.72,2021-08-27T00:00:00.3733,2024-08-27T00:00:00.3733,,Medium
142433057.1,94024492.86,Active,Current,Auto,877499.18,166051.05,-0.72,2021-08-27T00:00:00.3734,2024-08-27T00:00:00.3734,,Medium
142433057.1,94024492.86,Active,Current,Auto,877499.18,166051.05,-0.72,2021-08-27T00:00:00.3735,2024-08-27T00:00:00.3735,,Medium
142433057.1,94024492.86,Active,Current,Auto,877499.18,166051.05,-0.72,2021-08-27T00:00:00.3736,2024-08-27T00:00:00.3736,,Medium
142433057.1,94024492.86,Active,Current,Auto,877499.18,166051.05,-0.72,2021-08-27T00:00:00.3737,2024-08-27T00:00:00.3737,,Medium
142433057.1,94024492.86,Active,Current,Auto,877499.18,166051.05,-0.72,2021-08-27T00:00:00.3738,2024-08-27T00:00:00.3738,,Medium
142433057.1,94024492.86,Active,Current,Auto,877499.18,166051.05,-0.72,2021-08-27T00:00:00.3739,2024-08-27T00:00:00.3739,,Medium
142433057.1,94024492.86,Active,Current,Auto,877499.18,166051.05,-0.72,2021-08-27T00:00:00.3740,2024-08-27T00:00:00.3740,,Medium
142433057.1,94024492.86,Active,Current,Auto,877499.18,166051.05,-0.72,2021-08-27T00:00:00.3741,2024-08-27T00:00:00.3741,,Medium
142433057.1,94024492.86,Active,Current,Auto,877499.18,166051.05,-0.72,2021-08-27T00:00:00.3742,2024-08-27T00:00:00.3742,,Medium
142433057.1,94024492.86,Active,Current,Auto,877499.18,166051.05,-0.72,2021-08-27T00:00:00.3743,2024-08-27T00:00:00.3743,,Medium
142433057.1,94024492.86,Active,Current,Auto,877499.18,166051.05,-0.72,2021-08-27T00:00:00.3744,2024-08-27T00:00:00.3744,,Medium
142433057.1,94024492.86,Active,Current,Auto,877499.18,166051.05,-0.72,2021-08-27T00:00:00.3745,2024-08-27T00:00:00.3745,,Medium
142433057.1,94024492.86,Active,Current,Auto,877499.18,166051.05,-0.72,2021-08-27T00:00:00.3746,2024-08-27T00:00:00.3746,,Medium
142433057.1,94024492.86,Active,Current,Auto,877499.18,166051.05,-0.72,2021-08-27T00:00:00.3747,2024-08-27T00:00:00.3747,,Medium
142433057.1,94024492.86,Active,Current,Auto,877499.18,166051.05,-0.72,2021-08-27T00:00:00.3748,2024-08-27T00:00:00.3748,,Medium
142433057.1,94024492.86,Active,Current,Auto,877499.18,166051.05,-0.72,2021-08-27T00:00:00.3749,2024-08-27T00:00:00.3749,,Medium
142433057.1,94024492.86,Active,Current,Auto,877499.18,166051.05,-0.72,2021-08-27T00:00:00.3750,2024-08-27T00:00:00.3750,,Medium
142433057.1,94024492.86,Active,Current,Auto,877499.18,166051.05,-0.72,2021-08-27T00:00:00.3751,2024-08-27T00:00:00.3751,,Medium
142433057.1,94024492.86,Active,Current,Auto,877499.18,166051.05,-0.72,2021-08-27T00:00:00.3752,2024-08-27T00:00:00.3752,,Medium
142433057.1,94024492.86,Active,Current,Auto,877499.18,166051.05,-0.72,2021-08-27T00:00:00.3753,2024-08-27T00:00:00.3753,,Medium
142433057.1,94024492.86,Active,Current,Auto,877499.18,166051.05,-0.72,2021-08-27T00:00:00.3754,2024-08-27T00:00:00.3754,,Medium
142433057.1,94024492.86,Active,Current,Auto,877499.18,166051.05,-0.72,2021-08-27T00:00:00.3755,2024-08-27T00:00:00.3755,,Medium
142433057.1,94024492.86,Active,Current,Auto,877499.18,166051.05,-0.72,2021-08-27T00:00:00.3756,2024-08-27T00:00:00.3756,,Medium
142433057.1,94024492.86,Active,Current,Auto,877499.18,166051.05,-0.72,2021-08-27T00:00:00.3757,2024-08-27T00:00:00.3757,,Medium
142433057.1,94024492.86,Active,Current,Auto,877499.18,166051.05,-0.72,2021-08-27T00:00:00.3758,2024-08-27T00:00:00.3758,,Medium
142433057.1,94024492.86,Active,Current,Auto,877499.18,166051.05,-0.72,2021-08-27T00:00:00.3759,2024-08-27T00:00:00.3759,,Medium
142433057.1,94024492.86,Active,Current,Auto,877499.18,166051.05,-0.72,2021-08-27T00:00:00.3760,2024-08-27T00:00:00.3760,,Medium
142433057.1,94024492.86,Active,Current,Auto,877499.18,166051.05,-0.72,2021-08-27T00:00:00.3761,2024-08-27T00:00:00.3761,,Medium
142433057.1,94024492.86,Active,Current,Auto,877499.18,166051.05,-0.72,2021-08-27T00:00:00.3762,2024-08-27T00:00:00.3762,,Medium
142433057.1,94024492.86,Active,Current,Auto,877499.18,166051.05,-0.72,2021-08-27T00:00:00.3763,2024-08-27T00:00:00.3763,,Medium
142433057.1,94024492.86,Active,Current,Auto,877499.18,166051.05,-0.72,2021-08-27T00:00:00.3764,2024-08-27T00:00:00.3764,,Medium
142433057.1,94024492.86,Active,Current,Auto,877499.18,166051.05,-0.72,2021-08-27T00:00:00.3765,2024-08-27T00:00:00.3765,,Medium
142433057.1,94024492.86,Active,Current,Auto,877499.18,166051.05,-0.72,2021-08-27T00:00:00.3766,2024-08-27T00:00:00.3766,,Medium
142433057.1,94024492.86,Active,Current,Auto,877499.18,166051.05,-0.72,2021-08-27T00:00:00.3767,2024-08-27T00:00:00.3767,,Medium
142433057.1,94024492.86,Active,Current,Auto,877499.18,166051.05,-0.72,2021-08-27T00:00:00.3768,2024-08-27T00:00:00.3768,,Medium
142433057.1,94024492.86,Active,Current,Auto,877499.18,166051.05,-0.72,2021-08-27T00:00:00.3769,2024-08-27T00:00:00.3769,,Medium
142433057.1,94024492.86,Active,Current,Auto,877499.18,166051.05,-0.72,2021-08-27T00:00:00.3770,2024-08-27T00:00:00.3770,,Medium
142433057.1,94024492.86,Active,Current,Auto,877499.18,166051.05,-0.72,2021-08-27T00:00:00.3771,2024-08-27T00:00:00.3771,,Medium
142433057.1,94024492.86,Active,Current,Auto,877499.18,166051.05,-0.72,2021-08-27T00:00:00.3772,2024-08-27T00:00:00.3772,,Medium
142433057.1,94024492.86,Active,Current,Auto,877499.18,166051.05,-0.72,2021-08-27T00:00:00.3773,2024-08-27T00:00:00.3773,,Medium
142433057.1,94024492.86,Active,Current,Auto,877499.18,166051.05,-0.72,2021-08-27T00:00:00.3774,2024-08-27T00:00:00.3774,,Medium
142433057.1,94024492.86,Active,Current,Auto,877499.18,166051.05,-0.72,2021-08-27T00:00:00.3775,2024-08-27T00:00:00.3775,,Medium
142433057.1,94024492.86,Active,Current,Auto,877499.18,166051.05,-0.72,2021-08-27T00:00:00.3776,2024-08-27T00:00:00.3776,,Medium
142433057.1,94024492.86,Active,Current,Auto,877499.18,166051.05,-0.72,2021-08-27T00:00:00.3777,2024-08-27T00:00:00.3777,,Medium
142433057.1,94024492.86,Active,Current,Auto,877499.18,166051.05,-0.72,2021-08-27T00:00:00.3778,2024-08-27T00:00:00.3778,,Medium
142433057.1,94024492.86,Active,Current,Auto,877499.18,166051.05,-0.72,2021-08-27T00:00:00.3779,2024-08-27T00:00:00.3779,,Medium
142433057.1,94024492.86,Active,Current,Auto,877499.18,166051.05,-0.72,2021-08-27T00:00:00.3780,2024-08-27T00:00:00.3780,,Medium
142433057.1,94024492.86,Active,Current,Auto,877499.18,166051.05,-0.72,2021-08-27T00:00:00.3781,2024-08-27T00:00:00.3781,,Medium
142433057.1,94024492.86,Active,Current,Auto,877499.18,166051.05,-0.72,2021-08-27T00:00:00.3782,2024-08-27T00:00:00.3782,,Medium
142433057.1,94024492.86,Active,Current,Auto,877499.18,166051.05,-0.72,2021-08-27T00:00:00.3783,2024-08-27T00:00:00.3783,,Medium
142433057.1,94024492.86,Active,Current,Auto,877499.18,166051.05,-0.72,2021-08-27T00:00:00.3784,2024-08-27T00:00:00.3784,,Medium
142433057.1,94024492.86,Active,Current,Auto,877499.18,166051.05,-0.72,2021-08-27T00:00:00.3785,2024-08-27T00:00:00.3785,,Medium
142433057.1,94024492.86,Active,Current,Auto,877499.18,166051.05,-0.72,2021-08-27T00:00:00.3786,2024-08-27T00:00:00.3786,,Medium
142433057.1,94024492.86,Active,Current,Auto,877499.18,166051.05,-0.72,2021-08-27T00:00:00.3787,2024-08-27T00:00:00.3787,,Medium
142433057.1,94024492.86,Active,Current,Auto,877499.18,166051.05,-0.72,2021-08-27T00:00:00.3788,2024-08-27T00:00:00.3788,,Medium
142433057.1,94024492.86,Active,Current,Auto,877499.18,166051.05,-0.72,2021-08-27T00:00:00.3789,2024-08-27T00:00:00.3789,,Medium
142433057.1,94024492.86,Active,Current,Auto,877499.18,166051.05,-0.72,2021-08-27T00:00:00.3790,2024-08-27T00:00:00.3790,,Medium
142433057.1,94024492.86,Active,Current,Auto,877499.18,166051.05,-0.72,2021-08-27T00:00:00.3791,2024-08-27T00:00:00.3791,,Medium
142433057.1,94024492.86,Active,Current,Auto,877499.18,166051.05,-0.72,2021-08-27T00:00:00.3792,2024-08-27T00:00:00.3792,,Medium
142433057.1,94024492.86,Active,Current,Auto,877499.18,166051.05,-0.72,2021-08-27T00:00:00.3793,2024-08-27T00:00:00.3793,,Medium
142433057.1,94024492.86,Active,Current,Auto,877499.18,166051.05,-0.72,2021-08-27T00:00:00.3794,2024-08-27T00:00:00.3794,,Medium
142433057.1,94024492.86,Active,Current,Auto,877499.18,166051.05,-0.72,2021-08-27T00:00:00.3795,2024-08-27T00:00:00.3795,,Medium
142433057.1,94024492.86,Active,Current,Auto,877499.18,166051.05,-0.72,2021-08-27T00:00:00.3796,2024-08-27T00:00:00.3796,,Medium
142433057.1,94024492.86,Active,Current,Auto,877499.18,166051.05,-0.72,2021-08-27T00:00:00.3797,2024-08-27T00:00:00.3797,,Medium
142433057.1,94024492.86,Active,Current,Auto,877499.18,166051.05,-0.72,2021-08-27T00:00:00.3798,2024-08-27T00:00:00.3798,,Medium
142433057.1,94024492.86,Active,Current,Auto,877499.18,166051.05,-0.72,2021-08-27T00:00:00.3799,2024-08-27T00:00:00.3799,,Medium
142433057.1,94024492.86,Active,Current,Auto,877499.18,166051.05,-0.72,2021-08-27T00:00:00.3800,2024-08-27T00:00:00.3800,,Medium
142433057.1,94024492.86,Active,Current,Auto,877499.18,166051.05,-0.72,2021-08-27T00:00:00.3801,2024-08-27T00:00:00.3801,,Medium
142433057.1,94024492.86,Active,Current,Auto,877499.18,166051.05,-0.72,2021-08-27T00:00:00.3802,2024-08-27T00:00:00.3802,,Medium
142433057.1,94024492.86,Active,Current,Auto,877499.18,166051.05,-0.72,2021-08-27T00:00:00.3803,2024-08-27T00:00:00.3803,,Medium
142433057.1,94024492.86,Active,Current,Auto,877499.18,166051.05,-0.72,2021-08-27T00:00:00.3804,2024-08-27T00:00:00.3804,,Medium
142433057.1,94024492.86,Active,Current,Auto,877499.18,166051.05,-0.72,2021-08-27T00:00:00.3805,2024-08-27T00:00:00.3805,,Medium
142433057.1,94024492.86,Active,Current,Auto,877499.18,166051.05,-0.72,2021-08-27T00:00:00.3806,2024-08-27T00:00:00.3806,,Medium
142433057.1,94024492.86,Active,Current,Auto,877499.18,166051.05,-0.72,2021-08-27T00:00:00.3807,2024-08-27T00:00:00.3807,,Medium
142433057.1,94024492.86,Active,Current,Auto,877499.18,166051.05,-0.72,2021-08-27T00:00:00.3808,2024-08-27T00:00:00.3808,,Medium
142433057.1,94024492.86,Active,Current,Auto,877499.18,166051.05,-0.72,2021-08-27T00:00:00.3809,2024-08-27T00:00:00.3809,,Medium
142433057.1,94024492.86,Active,Current,Auto,877499.18,166051.05,-0.72,2021-08-27T00:00:00.3810,2024-08-27T00:00:00.3810,,Medium
142433057.1,94024492.86,Active,Current,Auto,877499.18,166051.05,-0.72,2021-08-27T00:00:00.3811,2024-08-27T00:00:00.3811,,Medium
142433057.1,94024492.86,Active,Current,Auto,877499.18,166051.05,-0.72,2021-08-27T00:00:00.3812,2024-08-27T00:00:00.3812,,Medium
142433057.1,94024492.86,Active,Current,Auto,877499.18,166051.05,-0.72,2021-08-27T00:00:00.3813,2024-08-27T00:00:00.3813,,Medium
142433057.1,94024492.86,Active,Current,Auto,877499.18,166051.05,-0.72,2021-08-27T00:00:00.3814,2024-08-27T00:00:00.3814,,Medium
142433057.1,94024492.86,Active,Current,Auto,877499.18,166051.05,-0.72,2021-08-27T00:00:00.3815,2024-08-27T00:00:00.3815,,Medium
142433057.1,94024492.86,Active,Current,Auto,877499.18,166051.05,-0.72,2021-08-27T00:00:00.3816,2024-08-27T00:00:00.3816,,Medium
142433057.1,94024492.86,Active,Current,Auto,877499.18,166051.05,-0.72,2021-08-27T00:00:00.3817,2024-08-27T00:00:00.3817,,Medium
142433057.1,94024492.86,Active,Current,Auto,877499.18,166051.05,-0.72,2021-08-27T00:00:00.3818,2024-08-27T00:00:00.3818,,Medium
142433057.1,94024492.86,Active,Current,Auto,877499.18,166051.05,-0.72,2021-08-27T00:00:00.3819,2024-08-27T00:00:00.3819,,Medium
142433057.1,94024492.86,Active,Current,Auto,877499.18,166051.05,-0.72,2021-08-27T00:00:00.3820,2024-08-27T00:00:00.3820,,Medium
142433057.1,94024492.86,Active,Current,Auto,877499.18,166051.05,-0.72,2021-08-27T00:00:00.3821,2024-08-27T00:00:00.3821,,Medium
142433057.1,94024492.86,Active,Current,Auto,877499.18,166051.05,-0.72,2021-08-27T00:00:00.3822,2024-08-27T00:00:00.3822,,Medium
142433057.1,94024492.86,Active,Current,Auto,877499.18,166051.05,-0.72,2021-08-27T00:00:00.3823,2024-08-27T00:00:00.3823,,Medium
142433057.1,94024492.86,Active,Current,Auto,877499.18,166051.05,-0.72,2021-08-27T00:00:00.3824,2024-08-27T00:00:00.3824,,Medium
142433057.1,94024492.86,Active,Current,Auto,877499.18,166051.05,-0.72,2021-08-27T00:00:00.3825,2024-08-27T00:00:00.3825,,Medium
142433057.1,94024492.86,Active,Current,Auto,877499.18,166051.05,-0.72,2021-08-27T00:00:00.3826,2024-08-27T00:00:00.3826,,Medium
142433057.1,94024492.86,Active,Current,Auto,877499.18,166051.05,-0.72,2021-08-27T00:00:00.3827,2024-08-27T00:00:00.3827,,Medium
142433057.1,94024492.86,Active,Current,Auto,877499.18,166051.05,-0.72,2021-08-27T00:00:00.3828,2024-08-27T00:00:00.3828,,Medium
142433057.1,94024492.86,Active,Current,Auto,877499.18,166051.05,-0.72,2021-08-27T00:00:00.3829,2024-08-27T00:00:00.3829,,Medium
142433057.1,94024492.86,Active,Current,Auto,877499.18,166051.05,-0.72,2021-08-27T00:00:00.3830,2024-08-27T00:00:00.3830,,Medium
142433057.1,94024492.86,Active,Current,Auto,877499.18,166051.05,-0.72,2021-08-27T00:00:00.3831,2024-08-27T00:00:00.3831,,Medium
142433057.1,94024492.86,Active,Current,Auto,877499.18,166051.05,-0.72,2021-08-27T00:00:00.3832,2024-08-27T00:00:00.3832,,Medium
142433057.1,94024492.86,Active,Current,Auto,877499.18,166051.05,-0.72,2021-08-27T00:00:00.3833,2024-08-27T00:00:00.3833,,Medium
142433057.1,94024492.86,Active,Current,Auto,877499.18,166051.05,-0.72,2021-08-27T00:00:00.3834,2024-08-27T00:00:00.3834,,Medium
142433057.1,94024492.86,Active,Current,Auto,877499.18,166051.05,-0.72,2021-08-27T00:00:00.3835,2024-08-27T00:00:00.3835,,Medium
142433057.1,94024492.86,Active,Current,Auto,877499.18,166051.05,-0.72,2021-08-27T00:00:00.3836,2024-08-27T00:00:00.3836,,Medium
142433057.1,94024492.86,Active,Current,Auto,877499.18,166051.05,-0.72,2021-08-27T00:00:00.3837,2024-08-27T00:00:00.3837,,Medium
142433057.1,94024492.86,Active,Current,Auto,877499.18,166051.05,-0.72,2021-08-27T00:00:00.3838,2024-08-27T00:00:00.3838,,Medium
142433057.1,94024492.86,Active,Current,Auto,877499.18,166051.05,-0.72,2021-08-27T00:00:00.3839,2024-08-27T00:00:00.3839,,Medium
142433057.1,94024492.86,Active,Current,Auto,877499.18,166051.05,-0.72,2021-08-27T00:00:00.3840,2024-08-27T00:00:00.3840,,Medium
142433057.1,94024492.86,Active,Current,Auto,877499.18,166051.05,-0.72,2021-08-27T00:00:00.3841,2024-08-27T00:00:00.3841,,Medium
142433057.1,94024492.86,Active,Current,Auto,877499.18,166051.05,-0.72,2021-08-27T00:00:00.3842,2024-08-27T00:00:00.3842,,Medium
142433057.1,94024492.86,Active,Current,Auto,877499.18,166051.05,-0.72,2021-08-27T00:00:00.3843,2024-08-27T00:00:00.3843,,Medium
142433057.1,94024492.86,Active,Current,Auto,877499.18,166051.05,-0.72,2021-08-27T00:00:00.3844,2024-08-27T00:00:00.3844,,Medium
142433057.1,94024492.86,Active,Current,Auto,877499.18,166051.05,-0.72,2021-08-27T00:00:00.3845,2024-08-27T00:00:00.3845,,Medium
142433057.1,94024492.86,Active,Current,Auto,877499.18,166051.05,-0.72,2021-08-27T00:00:00.3846,2024-08-27T00:00:00.3846,,Medium
142433057.1,94024492.86,Active,Current,Auto,877499.18,166051.05,-0.72,2021-08-27T00:00:00.3847,2024-08-27T00:00:00.3847,,Medium
142433057.1,94024492.86,Active,Current,Auto,877499.18,166051.05,-0.72,2021-08-27T00:00:00.3848,2024-08-27T00:00:00.3848,,Medium
142433057.1,94024492.86,Active,Current,Auto,877499.18,166051.05,-0.72,2021-08-27T00:00:00.3849,2024-08-27T00:00:00.3849,,Medium
142433057.1,94024492.86,Active,Current,Auto,877499.18,166051.05,-0.72,2021-08-27T00:00:00.3850,2024-08-27T00:00:00.3850,,Medium
142433057.1,94024492.86,Active,Current,Auto,877499.18,166051.05,-0.72,2021-08-27T00:00:00.3851,2024-08-27T00:00:00.3851,,Medium
142433057.1,94024492.86,Active,Current,Auto,877499.18,166051.05,-0.72,2021-08-27T00:00:00.3852,2024-08-27T00:00:00.3852,,Medium
142433057.1,94024492.86,Active,Current,Auto,877499.18,166051.05,-0.72,2021-08-27T00:00:00.3853,2024-08-27T00:00:00.3853,,Medium
142433057.1,94024492.86,Active,Current,Auto,877499.18,166051.05,-0.72,2021-08-27T00:00:00.3854,2024-08-27T00:00:00.3854,,Medium
142433057.1,94024492.86,Active,Current,Auto,877499.18,166051.05,-0.72,2021-08-27T00:00:00.3855,2024-08-27T00:00:00.3855,,Medium
142433057.1,94024492.86,Active,Current,Auto,877499.18,166051.05,-0.72,2021-08-27T00:00:00.3856,2024-08-27T00:00:00.3856,,Medium
142433057.1,94024492.86,Active,Current,Auto,877499.18,166051.05,-0.72,2021-08-27T00:00:00.3857,2024-08-27T00:00:00.3857,,Medium
142433057.1,94024492.86,Active,Current,Auto,877499.18,166051.05,-0.72,2021-08-27T00:00:00.3858,2024-08-27T00:00:00.3858,,Medium
142433057.1,94024492.86,Active,Current,Auto,877499.18,166051.05,-0.72,2021-08-27T00:00:00.3859,2024-08-27T00:00:00.3859,,Medium
142433057.1,94024492.86,Active,Current,Auto,877499.18,166051.05,-0.72,2021-08-27T00:00:00.3860,2024-08-27T00:00:00.3860,,Medium
142433057.1,94024492.86,Active,Current,Auto,877499.18,166051.05,-0.72,2021-08-27T00:00:00.3861,2024-08-27T00:00:00.3861,,Medium
142433057.1,94024492.86,Active,Current,Auto,877499.18,166051.05,-0.72,2021-08-27T00:00:00.3862,2024-08-27T00:00:00.3862,,Medium
142433057.1,94024492.86,Active,Current,Auto,877499.18,166051.05,-0.72,2021-08-27T00:00:00.3863,2024-08-27T00:00:00.3863,,Medium
142433057.1,94024492.86,Active,Current,Auto,877499.18,166051.05,-0.72,2021-08-27T00:00:00.3864,2024-08-27T00:00:00.3864,,Medium
142433057.1,94024492.86,Active,Current,Auto,877499.18,166051.05,-0.72,2021-08-27T00:00:00.3865,2024-08-27T00:00:00.3865,,Medium
142433057.1,94024492.86,Active,Current,Auto,877499.18,166051.05,-0.72,2021-08-27T00:00:00.3866,2024-08-27T00:00:00.3866,,Medium
142433057.1,94024492.86,Active,Current,Auto,877499.18,166051.05,-0.72,2021-08-27T00:00:00.3867,2024-08-27T00:00:00.3867,,Medium
142433057.1,94024492.86,Active,Current,Auto,877499.18,166051.05,-0.72,2021-08-27T00:00:00.3868,2024-08-27T00:00:00.3868,,Medium
142433057.1,94024492.86,Active,Current,Auto,877499.18,166051.05,-0.72,2021-08-27T00:00:00.3869,2024-08-27T00:00:00.3869,,Medium
142433057.1,94024492.86,Active,Current,Auto,877499.18,166051.05,-0.72,2021-08-27T00:00:00.3870,2024-08-27T00:00:00.3870,,Medium
142433057.1,94024492.86,Active,Current,Auto,877499.18,166051.05,-0.72,2021-08-27T00:00:00.3871,2024-08-27T00:00:00.3871,,Medium
142433057.1,94024492.86,Active,Current,Auto,877499.18,166051.05,-0.72,2021-08-27T00:00:00.3872,2024-08-27T00:00:00.3872,,Medium
142433057.1,94024492.86,Active,Current,Auto,877499.18,166051.05,-0.72,2021-08-27T00:00:00.3873,2024-08-27T00:00:00.3873,,Medium
142433057.1,94024492.86,Active,Current,Auto,877499.18,166051.05,-0.72,2021-08-27T00:00:00.3874,2024-08-27T00:00:00.3874,,Medium
142433057.1,94024492.86,Active,Current,Auto,877499.18,166051.05,-0.72,2021-08-27T00:00:00.3875,2024-08-27T00:00:00.3875,,Medium
142433057.1,94024492.86,Active,Current,Auto,877499.18,166051.05,-0.72,2021-08-27T00:00:00.3876,2024-08-27T00:00:00.3876,,Medium
142433057.1,94024492.86,Active,Current,Auto,877499.18,166051.05,-0.72,2021-08-27T00:00:00.3877,2024-08-27T00:00:00.3877,,Medium
142433057.1,94024492.86,Active,Current,Auto,877499.18,166051.05,-0.72,2021-08-27T00:00:00.3878,2024-08-27T00:00:00.3878,,Medium
142433057.1,94024492.86,Active,Current,Auto,877499.18,166051.05,-0.72,2021-08-27T00:00:00.3879,2024-08-27T00:00:00.3879,,Medium
142433057.1,94024492.86,Active,Current,Auto,877499.18,166051.05,-0.72,2021-08-27T00:00:00.3880,2024-08-27T00:00:00.3880,,Medium
142433057.1,94024492.86,Active,Current,Auto,877499.18,166051.05,-0.72,2021-08-27T00:00:00.3881,2024-08-27T00:00:00.3881,,Medium
142433057.1,94024492.86,Active,Current,Auto,877499.18,166051.05,-0.72,2021-08-27T00:00:00.3882,2024-08-27T00:00:00.3882,,Medium
142433057.1,94024492.86,Active,Current,Auto,877499.18,166051.05,-0.72,2021-08-27T00:00:00.3883,2024-08-27T00:00:00.3883,,Medium
142433057.1,94024492.86,Active,Current,Auto,877499.18,166051.05,-0.72,2021-08-27T00:00:00.3884,2024-08-27T00:00:00.3884,,Medium
142433057.1,94024492.86,Active,Current,Auto,877499.18,166051.05,-0.72,2021-08-27T00:00:00.3885,2024-08-27T00:00:00.3885,,Medium
142433057.1,94024492.86,Active,Current,Auto,877499.18,166051.05,-0.72,2021-08-27T00:00:00.3886,2024-08-27T00:00:00.3886,,Medium
142433057.1,94024492.86,Active,Current,Auto,877499.18,166051.05,-0.72,2021-08-27T00:00:00.3887,2024-08-27T00:00:00.3887,,Medium
142433057.1,94024492.86,Active,Current,Auto,877499.18,166051.05,-0.72,2021-08-27T00:00:00.3888,2024-08-27T00:00:00.3888,,Medium
142433057.1,94024492.86,Active,Current,Auto,877499.18,166051.05,-0.72,2021-08-27T00:00:00.3889,2024-08-27T00:00:00.3889,,Medium
142433057.1,94024492.86,Active,Current,Auto,877499.18,166051.05,-0.72,2021-08-27T00:00:00.3890,2024-08-27T00:00:00.3890,,Medium
142433057.1,94024492.86,Active,Current,Auto,877499.18,166051.05,-0.72,2021-08-27T00:00:00.3891,2024-08-27T00:00:00.3891,,Medium
142433057.1,94024492.86,Active,Current,Auto,877499.18,166051.05,-0.72,2021-08-27T00:00:00.3892,2024-08-27T00:00:00.3892,,Medium
142433057.1,94024492.86,Active,Current,Auto,877499.18,166051.05,-0.72,2021-08-27T00:00:00.3893,2024-08-27T00:00:00.3893,,Medium
142433057.1,94024492.86,Active,Current,Auto,877499.18,166051.05,-0.72,2021-08-27T00:00:00.3894,2024-08-27T00:00:00.3894,,Medium
142433057.1,94024492.86,Active,Current,Auto,877499.18,166051.05,-0.72,2021-08-27T00:00:00.3895,2024-08-27T00:00:00.3895,,Medium
142433057.1,94024492.86,Active,Current,Auto,877499.18,166051.05,-0.72,2021-08-27T00:00:00.3896,2024-08-27T00:00:00.3896,,Medium
142433057.1,94024492.86,Active,Current,Auto,877499.18,166051.05,-0.72,2021-08-27T00:00:00.3897,2024-08-27T00:00:00.3897,,Medium
142433057.1,94024492.86,Active,Current,Auto,877499.18,166051.05,-0.72,2021-08-27T00:00:00.3898,2024-08-27T00:00:00.3898,,Medium
142433057.1,94024492.86,Active,Current,Auto,877499.18,166051.05,-0.72,2021-08-27T00:00:00.3899,2024-08-27T00:00:00.3899,,Medium
142433057.1,94024492.86,Active,Current,Auto,877499.18,166051.05,-0.72,2021-08-27T00:00:00.3900,2024-08-27T00:00:00.3900,,Medium
142433057.1,94024492.86,Active,Current,Auto,877499.18,166051.05,-0.72,2021-08-27T00:00:00.3901,2024-08-27T00:00:00.3901,,Medium
142433057.1,94024492.86,Active,Current,Auto,877499.18,166051.05,-0.72,2021-08-27T00:00:00.3902,2024-08-27T00:00:00.3902,,Medium
142433057.1,94024492.86,Active,Current,Auto,877499.18,166051.05,-0.72,2021-08-27T00:00:00.3903,2024-08-27T00:00:00.3903,,Medium
142433057.1,94024492.86,Active,Current,Auto,877499.18,166051.05,-0.72,2021-08-27T00:00:00.3904,2024-08-27T00:00:00.3904,,Medium
142433057.1,94024492.86,Active,Current,Auto,877499.18,166051.05,-0.72,2021-08-27T00:00:00.3905,2024-08-27T00:00:00.3905,,Medium
142433057.1,94024492.86,Active,Current,Auto,877499.18,166051.05,-0.72,2021-08-27T00:00:00.3906,2024-08-27T00:00:00.3906,,Medium
142433057.1,94024492.86,Active,Current,Auto,877499.18,166051.05,-0.72,2021-08-27T00:00:00.3907,2024-08-27T00:00:00.3907,,Medium
142433057.1,94024492.86,Active,Current,Auto,877499.18,166051.05,-0.72,2021-08-27T00:00:00.3908,2024-08-27T00:00:00.3908,,Medium
