CUSTOMER_ID,GENDER,AGE,MARITAL_STATUS,EDUCATION,BANK_TENURE,CUSTOMER_LOCATION,DIGITAL_INDICATOR,SEC,HOME_OWNER_INDICATOR,CAR_OWNER_INDICATOR,MONTHLY_INCOME,INCOME_SOURCE,ENVIRONMENTAL_AFF_INDICATOR,HUMANITARIAN_AFF_INDICATOR,OF_INDICATOR,RETIREES_INDICATOR,FILCHI_INDICATOR
99826872.8571,FEMALE,57.04,MARRIED,MID,11.47,REGION III (CENTRAL LUZON),NO_DATA,B2,N,Y,99999.04,BUSINESS,N,N,N,N,N
8046128.5714,FEMALE,68.04,SINGLE,MID,13.83,NATIONAL CAPITAL REGION,NO_DATA,B2,N,N,99999.04,BUSINESS,N,N,N,Y,N
94851017.1429,FEMALE,42.97,MARRIED,MID,3.57,NO_DATA,NO_DATA,B2,N,N,99998.97,BUSINESS,N,N,N,N,N
83799542.8571,FEMALE,38.93,SINGLE,MID,14.37,NO_DATA,NO_DATA,B2,Y,N,99998.93,BUSINESS,N,N,N,N,N
29521400,FEMALE,38.91,MARRIED,MID,14.04,REGION VII (CENTRAL VISAYAS),DIGITAL,B2,N,N,99998.91,BUSINESS,N,N,Y,N,N
13044600,MALE,62.89,MARRIED,MID,22.59,NATIONAL CAPITAL REGION,TRADITIONAL,B2,N,N,99998.89,BUSINESS,N,N,N,Y,N
98034530,MALE,45.77,MARRIED,MID,7.22,NO_DATA,NO_DATA,B1,N,N,99998.77,BUSINESS,N,N,N,N,N
27521185.7143,MALE,70.75,MARRIED,MID,21.16,REGION XII (SOCCSKSARGEN),NO_DATA,B2,Y,N,99998.75,BUSINESS,N,N,N,Y,Y
137422228.5714,FEMALE,65.71,SINGLE,HIGH,17.02,NATIONAL CAPITAL REGION,TRADITIONAL,B2,N,N,99998.71,BUSINESS,N,N,N,Y,N
67154142.8571,MALE,71.66,MARRIED,MID,24.99,NATIONAL CAPITAL REGION,TRADITIONAL,B2,N,N,99998.66,BUSINESS,N,N,Y,Y,N
136713045.7143,MALE,32.62,MARRIED,MID,1.1,REGION III (CENTRAL LUZON),TRADITIONAL,B2,Y,N,99998.62,BUSINESS,N,N,N,N,N
32707972.8571,MALE,38.62,MARRIED,MID,5.9,NATIONAL CAPITAL REGION,TRADITIONAL,B2,Y,N,99998.62,BUSINESS,N,N,N,N,N
59629187.1429,FEMALE,53.58,MARRIED,MID,9.96,NATIONAL CAPITAL REGION,TRADITIONAL,B1,N,Y,99998.58,BUSINESS,N,N,N,N,N
66838142.8571,FEMALE,67.58,SEPARATED,MID,25.68,NATIONAL CAPITAL REGION,DIGITAL,B1,Y,Y,99998.58,BUSINESS,N,N,Y,Y,Y
22972330,FEMALE,69.57,MARRIED,MID,9.81,MIMAROPA REGION,TRADITIONAL,B2,N,N,99998.57,BUSINESS,N,N,N,Y,N
118779100,MALE,48.56,SEPARATED,MID,15.73,NO_DATA,NO_DATA,B2,N,N,99998.56,BUSINESS,N,N,N,N,N
65617987.1429,FEMALE,26.54,SINGLE,MID,5.03,REGION III (CENTRAL LUZON),DIGITAL,B2,N,N,99998.54,BUSINESS,N,N,N,N,N
40200842.8571,FEMALE,77.49,WIDOW(ER),MID,12.93,REGION IV-A (CALABARZON),NO_DATA,B2,N,N,99998.49,BUSINESS,N,N,N,Y,N
36550145.7143,MALE,49.49,MARRIED,MID,4.44,REGION XII (SOCCSKSARGEN),NO_DATA,B2,N,N,99998.49,BUSINESS,N,N,Y,N,N
10771174.2857,FEMALE,75.39,WIDOW(ER),MID,20.8,REGION VII (CENTRAL VISAYAS),TRADITIONAL,B2,N,N,99998.39,BUSINESS,N,N,Y,Y,N
115508930,MALE,35.24,MARRIED,MID,8.19,NATIONAL CAPITAL REGION,DIGITAL,B2,N,N,99998.24,BUSINESS,N,N,N,N,N
61310031.4286,FEMALE,52.2,MARRIED,MID,2.51,NO_DATA,NO_DATA,B2,N,Y,99998.2,BUSINESS,N,N,N,N,N
536215.7143,MALE,40.15,MARRIED,MID,8.05,NO_DATA,NO_DATA,B2,N,N,99998.15,BUSINESS,N,N,N,N,N
54488501.4286,FEMALE,58.13,MARRIED,MID,7.59,NO_DATA,NO_DATA,B2,Y,N,99998.13,BUSINESS,N,N,N,Y,N
57028444.2857,FEMALE,47.13,MARRIED,MID,10.48,REGION I (ILOCOS REGION),TRADITIONAL,B1,N,N,99998.13,BUSINESS,N,N,N,N,N
33924487.1429,MALE,57.12,MARRIED,HIGH,8.93,REGION XII (SOCCSKSARGEN),NO_DATA,B2,N,N,99998.12,BUSINESS,N,N,N,N,N
92950744.2857,MALE,77.06,MARRIED,MID,10.06,NO_DATA,NO_DATA,B2,N,N,99998.06,BUSINESS,N,N,N,N,N
61133085.7143,MALE,54.99,MARRIED,MID,16.66,NATIONAL CAPITAL REGION,NO_DATA,B2,N,N,99997.99,BUSINESS,N,N,N,N,N
47126857.1429,FEMALE,52.82,SINGLE,MID,24.15,NATIONAL CAPITAL REGION,TRADITIONAL,B1,N,N,99997.82,BUSINESS,N,N,Y,N,N
132158215.7143,FEMALE,54.79,MARRIED,MID,7.39,REGION XI (DAVAO REGION),TRADITIONAL,B2,Y,N,99997.79,BUSINESS,N,N,N,N,N
108071757.1429,FEMALE,43.64,SINGLE,MID,20.73,REGION VI (WESTERN VISAYAS),DIGITAL,B1,N,N,99997.64,BUSINESS,N,N,Y,N,N
30783742.8571,MALE,50.93,MARRIED,LOW,22.02,NATIONAL CAPITAL REGION,DIGITAL,B2,N,N,99843.44,BUSINESS,N,N,N,N,N
85479488.5714,FEMALE,48.5,MARRIED,NO_DATA,1.93,NATIONAL CAPITAL REGION,DIGITAL,B2,N,N,99825.72,BUSINESS,N,N,N,N,N
67622915.7143,FEMALE,38.02,SEPARATED,MID,10.91,NATIONAL CAPITAL REGION,DIGITAL,B2,N,N,99792.62,BUSINESS,N,N,Y,N,N
61905487.1429,FEMALE,43.21,MARRIED,MID,8.52,NATIONAL CAPITAL REGION,TRADITIONAL,B2,N,N,99560.19,BUSINESS,N,N,N,N,N
28027114.2857,FEMALE,53.83,MARRIED,LOW,15.87,REGION IV-A (CALABARZON),DIGITAL,B2,N,Y,99475.33,BUSINESS,N,N,Y,N,N
63862885.7143,MALE,50.39,MARRIED,MID,25.43,REGION III (CENTRAL LUZON),TRADITIONAL,B2,N,N,99314.56,BUSINESS,N,N,N,N,N
55692301.4286,FEMALE,52.16,MARRIED,MID,12.77,NATIONAL CAPITAL REGION,DIGITAL,B2,Y,N,99241.07,BUSINESS,N,N,N,N,N
72172644.2857,MALE,45.81,MARRIED,HIGH,8.32,REGION I (ILOCOS REGION),DIGITAL,B2,N,N,99163.28,BUSINESS,N,N,N,N,N
21461742.8571,MALE,65.55,MARRIED,MID,25.19,NATIONAL CAPITAL REGION,TRADITIONAL,B2,N,N,99013.99,BUSINESS,N,N,Y,Y,N
4132442.8571,MALE,63.52,MARRIED,HIGH,24.64,NATIONAL CAPITAL REGION,NO_DATA,B2,N,N,99000.52,BUSINESS,N,N,Y,Y,Y
44275715.7143,MALE,88.85,MARRIED,LOW,14.79,REGION II (CAGAYAN VALLEY),TRADITIONAL,B2,N,N,98676.01,BUSINESS,N,N,N,Y,N
6125587.1429,MALE,48.45,MARRIED,MID,13.82,REGION VII (CENTRAL VISAYAS),DIGITAL,B2,N,N,98649.85,BUSINESS,N,N,Y,N,N
59237972.8571,MALE,53.98,MARRIED,HIGH,8.25,REGION VII (CENTRAL VISAYAS),DIGITAL,B2,N,N,98600.17,BUSINESS,N,N,Y,N,N
109503045.7143,FEMALE,42.56,MARRIED,NO_DATA,3.16,REGION VIII (EASTERN VISAYAS),DIGITAL,B2,N,N,98473.42,BUSINESS,N,N,N,N,N
71508244.2857,FEMALE,37.15,SINGLE,MID,8.12,NATIONAL CAPITAL REGION,DIGITAL,B2,N,N,98302.04,BUSINESS,N,N,Y,N,Y
89388571.4286,FEMALE,61.41,MARRIED,HIGH,25.63,REGION VII (CENTRAL VISAYAS),TRADITIONAL,B1,N,N,98244.16,BUSINESS,N,N,Y,Y,N
109115031.4286,FEMALE,29.61,MARRIED,LOW,3.13,CORDILLERA ADMINISTRATIVE REGION (CAR),TRADITIONAL,B2,N,N,98007.07,BUSINESS,N,N,Y,N,N
122855658.5714,FEMALE,31.12,SINGLE,MID,7.75,REGION III (CENTRAL LUZON),DIGITAL,B2,N,N,97756.72,BUSINESS,N,N,N,N,Y
63703114.2857,FEMALE,62.72,MARRIED,MID,16.78,REGION XII (SOCCSKSARGEN),TRADITIONAL,B2,Y,N,97735.64,BUSINESS,N,N,N,Y,N
101447385.7143,MALE,48.63,MARRIED,HIGH,19.21,REGION X (NORTHERN MINDANAO),TRADITIONAL,B2,N,Y,97562.01,BUSINESS,N,N,N,N,N
121632472.8571,FEMALE,40.28,SINGLE,MID,10.44,REGION IV-A (CALABARZON),DIGITAL,B2,N,N,97292.74,BUSINESS,N,N,Y,N,N
122363701.4286,FEMALE,27.78,SINGLE,MID,5.25,REGION I (ILOCOS REGION),DIGITAL,B2,N,N,97217.17,BUSINESS,N,N,Y,N,N
42294945.7143,MALE,62.48,MARRIED,MID,-0.12,NO_DATA,NO_DATA,B2,N,N,97142.48,BUSINESS,N,N,N,Y,N
56330645.7143,FEMALE,45.7,MARRIED,NO_DATA,1.68,REGION III (CENTRAL LUZON),DIGITAL,B2,N,N,97023.41,BUSINESS,N,N,N,N,N
28290788.5714,FEMALE,26.85,SINGLE,MID,0.75,REGION IV-A (CALABARZON),DIGITAL,B2,N,N,96986.15,BUSINESS,N,N,N,N,N
134336774.2857,FEMALE,38.37,MARRIED,NO_DATA,1.74,NATIONAL CAPITAL REGION,TRADITIONAL,B2,N,N,96931.26,BUSINESS,N,N,N,N,N
64171958.5714,FEMALE,37.33,SINGLE,LOW,10.69,NATIONAL CAPITAL REGION,TRADITIONAL,B2,N,N,96632.04,BUSINESS,N,N,N,N,N
34152017.1429,FEMALE,29.52,SINGLE,MID,4.37,REGION XI (DAVAO REGION),DIGITAL,B2,N,N,96317.31,BUSINESS,N,N,Y,N,N
38223031.4286,FEMALE,44.26,SINGLE,MID,3.45,REGION III (CENTRAL LUZON),TRADITIONAL,B2,N,N,95671.68,BUSINESS,N,N,N,N,N
60254658.5714,FEMALE,40.79,MARRIED,MID,8.94,REGION III (CENTRAL LUZON),TRADITIONAL,B2,N,N,95471.91,BUSINESS,N,N,N,N,N
122921257.1429,MALE,43.36,MARRIED,MID,16.56,REGION IV-A (CALABARZON),DIGITAL,B2,Y,N,95401.36,BUSINESS,N,N,N,N,N
135717617.1429,FEMALE,51.82,MARRIED,NO_DATA,3.21,REGION VI (WESTERN VISAYAS),DIGITAL,B2,N,N,95355.25,BUSINESS,N,N,Y,N,N
93485358.5714,FEMALE,53.69,WIDOW(ER),LOW,7.21,REGION XI (DAVAO REGION),TRADITIONAL,B2,N,N,95002.43,BUSINESS,N,N,N,N,N
5073944.2857,FEMALE,45.1,MARRIED,LOW,9.88,REGION III (CENTRAL LUZON),TRADITIONAL,B2,Y,N,94942.52,BUSINESS,N,N,Y,N,N
120543415.7143,FEMALE,41.74,MARRIED,MID,5.35,NATIONAL CAPITAL REGION,DIGITAL,A,N,N,94904.97,BUSINESS,N,N,Y,N,Y
49404771.4286,FEMALE,75.91,MARRIED,MID,20.74,NATIONAL CAPITAL REGION,TRADITIONAL,B2,N,Y,94738.98,BUSINESS,N,N,Y,Y,Y
57165787.1429,FEMALE,53.48,MARRIED,MID,8.57,REGION IV-A (CALABARZON),TRADITIONAL,B2,N,N,94409.44,BUSINESS,N,N,Y,N,N
57512317.1429,MALE,37.27,SINGLE,MID,2.53,REGION III (CENTRAL LUZON),DIGITAL,B2,N,Y,94359.62,BUSINESS,N,N,N,N,N
46801557.1429,MALE,44.67,SINGLE,MID,15.73,NATIONAL CAPITAL REGION,DIGITAL,B2,N,N,94214.24,BUSINESS,N,N,Y,N,N
92304730,FEMALE,26.37,SINGLE,MID,12.27,REGION X (NORTHERN MINDANAO),DIGITAL,B2,N,N,94186.43,BUSINESS,N,N,Y,N,Y
28297931.4286,FEMALE,32.91,MARRIED,NO_DATA,1.77,REGION III (CENTRAL LUZON),DIGITAL,B2,N,N,94042.76,BUSINESS,N,N,N,N,N
134239901.4286,FEMALE,39.42,MARRIED,MID,10.35,NATIONAL CAPITAL REGION,DIGITAL,B2,N,N,93829.08,BUSINESS,N,N,Y,N,Y
45913931.4286,FEMALE,55.66,MARRIED,NO_DATA,1.38,NATIONAL CAPITAL REGION,TRADITIONAL,B2,N,N,93755.64,BUSINESS,N,N,N,N,N
48939231.4286,FEMALE,37.33,MARRIED,MID,0.59,NO_DATA,NO_DATA,B2,N,N,93667.33,BUSINESS,N,N,N,N,N
90429445.7143,FEMALE,44.03,MARRIED,LOW,4.76,REGION VI (WESTERN VISAYAS),TRADITIONAL,B2,N,N,93613.76,BUSINESS,N,N,N,N,N
130413501.4286,FEMALE,32.08,SINGLE,MID,8.91,REGION III (CENTRAL LUZON),DIGITAL,B2,N,Y,93536.44,BUSINESS,N,N,Y,N,N
44118517.1429,NO_DATA,\N,NO_DATA,NO_DATA,\N,NO_DATA,NO_DATA,B1,N,N,93389.42,BUSINESS,N,N,N,N,N
105478202.8571,FEMALE,49.72,SINGLE,NO_DATA,1.1,NATIONAL CAPITAL REGION,TRADITIONAL,B2,N,N,93350.09,BUSINESS,N,N,N,N,N
13369644.2857,MALE,50.91,MARRIED,LOW,10.46,REGION I (ILOCOS REGION),TRADITIONAL,B2,N,N,93124.91,BUSINESS,N,N,N,N,Y
128152017.1429,FEMALE,39.02,SINGLE,MID,3.87,NATIONAL CAPITAL REGION,DIGITAL,B2,N,N,93121.1,BUSINESS,N,N,N,N,N
115117057.1429,FEMALE,69.23,WIDOW(ER),MID,19.07,REGION VII (CENTRAL VISAYAS),TRADITIONAL,B1,N,N,93101.64,BUSINESS,N,N,Y,Y,N
139127330,FEMALE,48,MARRIED,MID,13.51,REGION IV-A (CALABARZON),DIGITAL,B2,N,N,93100.54,BUSINESS,N,N,Y,N,N
67520128.5714,MALE,60.03,MARRIED,MID,15.99,REGION VII (CENTRAL VISAYAS),NO_DATA,B2,N,N,93001.03,BUSINESS,N,N,Y,N,N
67226200,FEMALE,64.06,SINGLE,MID,21.75,REGION V (BICOL REGION),TRADITIONAL,B2,N,N,92906.14,BUSINESS,N,N,Y,Y,N
24706472.8571,MALE,39.71,MARRIED,MID,13.02,NATIONAL CAPITAL REGION,DIGITAL,B2,N,N,92872.55,BUSINESS,N,N,N,N,N
81540701.4286,FEMALE,73.26,MARRIED,LOW,6.75,REGION I (ILOCOS REGION),TRADITIONAL,B2,N,N,92782.48,BUSINESS,N,N,N,Y,N
122946931.4286,MALE,39.27,SINGLE,NO_DATA,0.97,REGION III (CENTRAL LUZON),TRADITIONAL,B2,N,N,92734.55,BUSINESS,N,N,N,N,N
32313300,FEMALE,68.76,WIDOW(ER),MID,26.16,NATIONAL CAPITAL REGION,TRADITIONAL,B1,Y,Y,92700.86,BUSINESS,N,N,N,Y,N
87384588.5714,MALE,41.59,MARRIED,MID,4.6,REGION III (CENTRAL LUZON),DIGITAL,B2,N,N,92575.02,BUSINESS,N,N,N,N,N
125260302.8571,FEMALE,48.49,SEPARATED,NO_DATA,4.56,REGION VI (WESTERN VISAYAS),TRADITIONAL,B2,N,N,92504.58,BUSINESS,N,N,N,N,N
34912442.8571,MALE,64.63,MARRIED,MID,24.75,REGION III (CENTRAL LUZON),DIGITAL,B1,N,Y,92392.56,BUSINESS,N,N,Y,Y,N
109545558.5714,FEMALE,33.75,SINGLE,MID,5.98,REGION IV-A (CALABARZON),DIGITAL,B2,N,N,92219.07,BUSINESS,N,N,Y,N,N
133494815.7143,FEMALE,34.96,SINGLE,MID,7.27,REGION VII (CENTRAL VISAYAS),TRADITIONAL,B2,N,N,92122.09,BUSINESS,N,N,N,N,N
133091788.5714,MALE,34.1,SINGLE,MID,0.17,NO_DATA,NO_DATA,B2,N,N,91999.1,BUSINESS,N,N,N,N,N
118683842.8571,MALE,32.48,SINGLE,MID,13.79,NATIONAL CAPITAL REGION,TRADITIONAL,B2,N,N,91817.46,BUSINESS,N,N,Y,N,N
134107130,MALE,38.81,MARRIED,LOW,5.92,NATIONAL CAPITAL REGION,DIGITAL,B2,N,N,91750.4,BUSINESS,N,N,N,N,N
60258801.4286,MALE,45.26,MARRIED,MID,10.59,REGION VII (CENTRAL VISAYAS),TRADITIONAL,B2,Y,N,91433.08,BUSINESS,N,N,N,N,N
86986058.5714,FEMALE,37.2,SINGLE,LOW,11.01,NATIONAL CAPITAL REGION,DIGITAL,B2,N,Y,91182.11,BUSINESS,N,N,Y,N,N
125835302.8571,MALE,36.08,MARRIED,MID,5.69,REGION IV-A (CALABARZON),DIGITAL,B2,N,N,91066.88,BUSINESS,N,N,Y,N,N
96375445.7143,FEMALE,41.49,SEPARATED,MID,5.02,REGION IV-A (CALABARZON),DIGITAL,B2,N,N,91035,BUSINESS,N,N,Y,N,N
138783945.7143,NO_DATA,\N,NO_DATA,NO_DATA,\N,NO_DATA,NO_DATA,B2,N,N,90886.32,BUSINESS,N,N,N,N,N
79583345.7143,MALE,41.28,MARRIED,MID,0.84,NATIONAL CAPITAL REGION,DIGITAL,B2,N,N,90598.78,BUSINESS,N,N,N,N,N
83067700,MALE,34.96,SINGLE,MID,14.6,REGION III (CENTRAL LUZON),DIGITAL,B2,N,N,90545.56,BUSINESS,N,N,Y,N,N
32039458.5714,MALE,59.68,MARRIED,MID,12.57,REGION IX (ZAMBOANGA PENINSULA),TRADITIONAL,B1,N,N,90093.3,BUSINESS,N,N,Y,N,N
91204914.2857,FEMALE,59.06,SINGLE,MID,22.67,REGION I (ILOCOS REGION),NO_DATA,B2,N,N,90001.06,BUSINESS,N,N,N,N,N
16384830,MALE,61.33,MARRIED,MID,7.83,NO_DATA,NO_DATA,B2,Y,N,90000.33,BUSINESS,N,N,N,Y,N
35693330,FEMALE,31.61,SINGLE,MID,11.07,NATIONAL CAPITAL REGION,NO_DATA,B2,N,N,89999.61,BUSINESS,N,N,N,N,N
93437414.2857,MALE,50.25,MARRIED,LOW,14.1,NO_DATA,NO_DATA,B2,N,Y,89999.25,BUSINESS,N,N,N,N,N
62187815.7143,FEMALE,39.2,MARRIED,MID,7.42,REGION IV-A (CALABARZON),DIGITAL,B2,Y,N,89999.2,BUSINESS,N,N,N,N,Y
14938758.5714,FEMALE,56.83,MARRIED,MID,10.38,NATIONAL CAPITAL REGION,TRADITIONAL,B2,N,N,89998.83,BUSINESS,N,N,N,N,N
1785774.2857,MALE,57.33,SEPARATED,MID,0.11,NO_DATA,NO_DATA,B2,Y,N,89998.33,BUSINESS,N,N,N,N,N
21259687.1429,FEMALE,50.1,WIDOW(ER),MID,8.26,REGION IV-A (CALABARZON),DIGITAL,B2,N,N,89892.4,BUSINESS,N,N,N,N,N
110335902.8571,FEMALE,48.2,MARRIED,NO_DATA,0.74,REGION XI (DAVAO REGION),DIGITAL,B2,N,N,89778.85,BUSINESS,N,N,Y,N,N
48739830,FEMALE,48.81,MARRIED,LOW,6.86,CORDILLERA ADMINISTRATIVE REGION (CAR),TRADITIONAL,B2,N,N,89559.85,BUSINESS,N,N,N,N,N
63504258.5714,FEMALE,55.4,MARRIED,MID,7.39,MIMAROPA REGION,TRADITIONAL,B2,N,Y,89500.4,BUSINESS,N,N,N,N,N
130029888.5714,MALE,34.21,SINGLE,MID,1.12,REGION IV-A (CALABARZON),DIGITAL,B2,N,N,89441.08,BUSINESS,N,N,N,N,N
118703017.1429,FEMALE,26.83,SINGLE,LOW,4.98,NATIONAL CAPITAL REGION,DIGITAL,B2,N,N,89332.71,BUSINESS,N,N,N,N,N
122230314.2857,MALE,75.1,MARRIED,MID,23.76,REGION IV-A (CALABARZON),TRADITIONAL,B2,N,Y,89307.56,BUSINESS,N,N,N,Y,N
61865315.7143,FEMALE,38.46,MARRIED,MID,14.33,REGION XII (SOCCSKSARGEN),DIGITAL,B2,N,N,89159.45,BUSINESS,N,N,Y,N,N
122334002.8571,MALE,43.67,MARRIED,LOW,3.09,REGION XI (DAVAO REGION),DIGITAL,B2,N,N,89100.98,BUSINESS,N,N,N,N,N
127143188.5714,FEMALE,41.81,MARRIED,MID,2.29,REGION IV-A (CALABARZON),TRADITIONAL,B2,N,N,89017.8,BUSINESS,N,N,N,N,N
1237760,FEMALE,35.04,MARRIED,NO_DATA,3.18,REGION IV-A (CALABARZON),DIGITAL,B2,N,N,88935.28,BUSINESS,N,Y,N,N,N
87607985.7143,FEMALE,54.75,MARRIED,MID,14.19,NATIONAL CAPITAL REGION,DIGITAL,B2,N,N,88862.63,BUSINESS,N,N,Y,N,N
104776500,FEMALE,63.64,MARRIED,MID,19.32,NATIONAL CAPITAL REGION,TRADITIONAL,B1,N,N,88800.63,BUSINESS,N,N,Y,Y,N
64311514.2857,FEMALE,47.98,MARRIED,MID,19.74,REGION IV-A (CALABARZON),TRADITIONAL,B2,N,N,88776.69,BUSINESS,N,Y,N,N,N
131833602.8571,FEMALE,47.99,MARRIED,MID,4.49,REGION VII (CENTRAL VISAYAS),DIGITAL,B2,N,N,88570.33,BUSINESS,N,N,N,N,N
89564617.1429,FEMALE,28.3,SINGLE,NO_DATA,0.74,REGION IV-A (CALABARZON),DIGITAL,B2,N,N,88340.73,BUSINESS,N,N,N,N,N
34505972.8571,MALE,37.88,MARRIED,LOW,6.47,NATIONAL CAPITAL REGION,DIGITAL,B2,N,N,88207.69,BUSINESS,N,N,Y,N,N
94935172.8571,FEMALE,28.03,SINGLE,LOW,11.96,NATIONAL CAPITAL REGION,DIGITAL,B2,N,N,88194.56,BUSINESS,N,N,N,N,N
126032844.2857,MALE,35.45,MARRIED,MID,5.58,REGION IV-A (CALABARZON),DIGITAL,B2,N,Y,88133.45,BUSINESS,N,N,N,N,N
6813685.7143,FEMALE,44.94,SINGLE,MID,14.51,REGION III (CENTRAL LUZON),TRADITIONAL,B2,N,N,88122.06,BUSINESS,N,N,Y,N,N
111368657.1429,MALE,48.59,MARRIED,MID,19.33,REGION IV-A (CALABARZON),TRADITIONAL,B2,N,N,88018.28,BUSINESS,N,N,Y,N,N
130032631.4286,FEMALE,38.39,MARRIED,NO_DATA,-1.28,REGION VII (CENTRAL VISAYAS),TRADITIONAL,B2,N,N,87956.98,BUSINESS,N,N,N,N,N
1326202.8571,FEMALE,28.91,SINGLE,NO_DATA,0.48,NATIONAL CAPITAL REGION,DIGITAL,B2,N,N,87855.81,BUSINESS,N,N,N,N,N
43229745.7143,MALE,38.84,SINGLE,NO_DATA,2.9,REGION IV-A (CALABARZON),DIGITAL,B2,N,N,87651.62,BUSINESS,N,N,N,N,N
30396630,FEMALE,25.32,SINGLE,MID,8.79,REGION III (CENTRAL LUZON),DIGITAL,B2,N,N,87596.67,BUSINESS,N,N,Y,N,N
64616317.1429,FEMALE,57.45,MARRIED,NO_DATA,3.18,REGION X (NORTHERN MINDANAO),TRADITIONAL,B2,N,N,87449.64,BUSINESS,N,N,N,N,N
90591344.2857,FEMALE,38.07,SEPARATED,MID,9.28,CORDILLERA ADMINISTRATIVE REGION (CAR),TRADITIONAL,B2,N,N,87412.27,BUSINESS,N,N,N,N,N
11993517.1429,MALE,50.98,MARRIED,MID,0.38,NO_DATA,NO_DATA,B2,N,N,87142.98,BUSINESS,N,N,N,N,N
12725615.7143,FEMALE,44.77,MARRIED,MID,11.71,REGION IV-A (CALABARZON),DIGITAL,B2,Y,N,87074.74,BUSINESS,N,N,Y,N,N
16264987.1429,MALE,39.62,MARRIED,HIGH,7.15,REGION XII (SOCCSKSARGEN),DIGITAL,B2,N,N,86667.29,BUSINESS,N,N,N,N,N
97243687.1429,FEMALE,29.45,SINGLE,MID,7.84,REGION VI (WESTERN VISAYAS),DIGITAL,B2,N,N,86655.43,BUSINESS,N,N,N,N,N
78754731.4286,MALE,29.68,SINGLE,LOW,5.52,REGION I (ILOCOS REGION),TRADITIONAL,B2,N,N,86637.03,BUSINESS,N,N,N,N,N
94130717.1429,MALE,42.97,SINGLE,MID,4.63,REGION IV-A (CALABARZON),DIGITAL,B2,N,N,86576.27,BUSINESS,N,N,N,N,N
58783228.5714,MALE,60.83,MARRIED,MID,17.3,REGION XII (SOCCSKSARGEN),TRADITIONAL,B2,N,N,86489.83,BUSINESS,N,N,N,Y,N
80154928.5714,FEMALE,49.44,MARRIED,MID,19.21,REGION III (CENTRAL LUZON),TRADITIONAL,B2,N,Y,86366.2,BUSINESS,N,N,Y,N,N
46417172.8571,MALE,35.69,MARRIED,MID,11.07,NATIONAL CAPITAL REGION,TRADITIONAL,B2,N,N,86195.62,BUSINESS,N,N,N,N,N
89653872.8571,FEMALE,37.11,SINGLE,MID,13.69,NATIONAL CAPITAL REGION,DIGITAL,B2,N,N,86097.01,BUSINESS,N,N,Y,N,N
25670201.4286,FEMALE,40.3,MARRIED,MID,12.07,REGION VI (WESTERN VISAYAS),TRADITIONAL,B2,N,N,86051.3,BUSINESS,N,N,N,N,N
91900788.5714,FEMALE,35.52,MARRIED,NO_DATA,-0.56,REGION IV-A (CALABARZON),DIGITAL,B2,N,N,85776.8,BUSINESS,N,N,N,N,N
70764657.1429,FEMALE,43.71,MARRIED,MID,18.21,REGION V (BICOL REGION),DIGITAL,B2,N,N,85642.86,BUSINESS,N,N,Y,N,Y
74489842.8571,MALE,56.95,MARRIED,LOW,14.07,REGION XI (DAVAO REGION),TRADITIONAL,B1,N,Y,85530.16,BUSINESS,N,N,N,N,N
31976631.4286,MALE,38.53,SINGLE,MID,0.96,NATIONAL CAPITAL REGION,DIGITAL,B2,N,N,85430.88,BUSINESS,N,N,Y,N,N
14461515.7143,MALE,36.67,MARRIED,MID,8.04,REGION X (NORTHERN MINDANAO),DIGITAL,B2,N,N,84998.67,BUSINESS,N,N,N,N,N
121099445.7143,MALE,44.1,MARRIED,NO_DATA,6.76,NATIONAL CAPITAL REGION,DIGITAL,B2,N,N,84932,BUSINESS,N,N,N,N,N
91132374.2857,FEMALE,30.89,MARRIED,MID,0.13,NO_DATA,NO_DATA,B2,N,N,84856.89,BUSINESS,N,N,N,N,N
73110857.1429,FEMALE,78.06,MARRIED,LOW,29.37,NATIONAL CAPITAL REGION,TRADITIONAL,B2,Y,N,84772.79,BUSINESS,N,N,Y,Y,N
20580431.4286,FEMALE,53.59,WIDOW(ER),MID,5.43,REGION III (CENTRAL LUZON),TRADITIONAL,B2,Y,N,84749.59,BUSINESS,N,N,N,N,N
26118788.5714,MALE,44.92,MARRIED,NO_DATA,1.04,REGION IV-A (CALABARZON),DIGITAL,B2,N,N,84646.74,BUSINESS,N,N,N,N,N
114771760,FEMALE,36.65,MARRIED,MID,2.07,REGION IV-A (CALABARZON),DIGITAL,B2,N,N,84526.63,BUSINESS,N,N,N,N,N
101927114.2857,FEMALE,46.31,MARRIED,MID,15.34,REGION XI (DAVAO REGION),TRADITIONAL,B2,N,N,84469.9,BUSINESS,N,N,N,N,N
122985401.4286,FEMALE,48.27,SINGLE,MID,8.38,REGION XI (DAVAO REGION),TRADITIONAL,B2,N,N,84322.5,BUSINESS,N,N,Y,N,N
63210145.7143,MALE,28.42,SINGLE,MID,7.36,REGION III (CENTRAL LUZON),TRADITIONAL,B1,Y,Y,84317.74,BUSINESS,N,N,Y,N,N
97250902.8571,FEMALE,52.92,SINGLE,MID,3.86,NO_DATA,NO_DATA,B2,N,N,84286.92,BUSINESS,N,N,N,N,N
101162515.7143,MALE,37.61,SINGLE,MID,10.44,REGION III (CENTRAL LUZON),DIGITAL,B1,N,Y,84280.77,BUSINESS,N,N,N,N,N
