CUSTOMER_ID,GENDER,AGE,MARITAL_STATUS,EDUCATION,BANK_TENURE,CUSTOMER_LOCATION,DIGITAL_INDICATOR,SEC,HOME_OWNER_INDICATOR,CAR_OWNER_INDICATOR,MONTHLY_INCOME,INCOME_SOURCE,ENVIRONMENTAL_AFF_INDICATOR,HUMANITARIAN_AFF_INDICATOR,OF_INDICATOR,RETIREES_INDICATOR,FILCHI_INDICATOR
79987530,FEMALE,38.34,SINGLE,MID,9.76,NATIONAL CAPITAL REGION,TRADITIONAL,A,N,N,600001.34,BUSINESS,N,N,N,N,N
41686430,MALE,41.3,MARRIED,MID,14.83,REGION XII (SOCCSKSARGEN),NO_DATA,A,Y,Y,600001.3,BUSINESS,N,N,N,N,Y
52823160,FEMALE,62.31,DIVORCED,HIGH,5.35,REGION IV-A (CALABARZON),NO_DATA,A,N,N,600000.31,BUSINESS,N,N,N,Y,N
10782072.8571,FEMALE,48.03,MARRIED,MID,9.82,REGION III (CENTRAL LUZON),DIGITAL,A,N,N,600000.03,BUSINESS,N,N,Y,N,N
122381244.2857,MALE,44.85,SINGLE,MID,7.76,NATIONAL CAPITAL REGION,TRADITIONAL,A,N,N,599999.85,BUSINESS,N,N,N,N,N
29759871.4286,FEMALE,77.73,WIDOW(ER),MID,23.84,NATIONAL CAPITAL REGION,TRADITIONAL,A,N,N,599999.73,BUSINESS,N,N,Y,Y,Y
35904742.8571,MALE,62.49,MARRIED,MID,22.73,NATIONAL CAPITAL REGION,TRADITIONAL,A,N,Y,599999.49,BUSINESS,N,N,N,Y,N
136561557.1429,MALE,62.19,MARRIED,MID,14.17,CORDILLERA ADMINISTRATIVE REGION (CAR),TRADITIONAL,A,N,N,599999.19,BUSINESS,N,N,N,Y,N
37052285.7143,MALE,59.79,MARRIED,MID,28.75,NATIONAL CAPITAL REGION,TRADITIONAL,A,Y,Y,599461.19,BUSINESS,N,N,Y,Y,N
136513044.2857,FEMALE,70.81,MARRIED,LOW,11.33,MIMAROPA REGION,TRADITIONAL,A,N,N,599374.95,BUSINESS,N,N,N,Y,N
104363144.2857,MALE,43.61,MARRIED,HIGH,13.43,REGION III (CENTRAL LUZON),DIGITAL,A,N,Y,599012.11,BUSINESS,N,N,N,N,N
66185002.8571,MALE,42.41,WIDOW(ER),LOW,5.02,REGION IV-A (CALABARZON),DIGITAL,A,N,N,598738.52,BUSINESS,N,N,N,N,N
1306301.4286,FEMALE,31.78,MARRIED,LOW,14.58,REGION I (ILOCOS REGION),DIGITAL,A,N,N,597433.85,BUSINESS,N,N,N,N,Y
50689287.1429,MALE,34.98,SINGLE,MID,13.56,NATIONAL CAPITAL REGION,DIGITAL,A,N,Y,591854.2,BUSINESS,N,N,N,N,N
84130900,FEMALE,47.19,MARRIED,MID,21.71,NATIONAL CAPITAL REGION,DIGITAL,A,N,N,591241.75,BUSINESS,N,N,Y,N,N
91308071.4286,MALE,44.16,SINGLE,MID,19.64,REGION XI (DAVAO REGION),TRADITIONAL,A,N,N,591164.7,BUSINESS,N,N,N,N,N
136202472.8571,FEMALE,36.04,MARRIED,MID,11.21,REGION III (CENTRAL LUZON),DIGITAL,A,Y,Y,590721.55,BUSINESS,N,N,N,N,N
120986888.5714,MALE,50.33,MARRIED,LOW,3.39,NATIONAL CAPITAL REGION,TRADITIONAL,A,N,N,588016.06,BUSINESS,N,N,Y,N,N
87204342.8571,MALE,43.69,MARRIED,MID,21.05,NATIONAL CAPITAL REGION,DIGITAL,A,N,Y,585172.76,BUSINESS,N,N,Y,N,N
47329015.7143,MALE,72.12,WIDOW(ER),HIGH,11.98,NATIONAL CAPITAL REGION,TRADITIONAL,A,Y,N,584204.18,BUSINESS,N,N,N,Y,N
127212157.1429,MALE,51.59,MARRIED,HIGH,24.95,NATIONAL CAPITAL REGION,DIGITAL,A,Y,N,583659.92,BUSINESS,N,Y,Y,N,N
89595328.5714,MALE,51.65,MARRIED,MID,22.06,REGION IV-A (CALABARZON),TRADITIONAL,A,N,Y,582922.09,BUSINESS,N,N,Y,N,N
75526317.1429,FEMALE,28.19,SINGLE,MID,3.77,REGION I (ILOCOS REGION),DIGITAL,A,N,Y,582776.84,BUSINESS,N,N,N,N,N
53539530,FEMALE,28.52,SINGLE,LOW,7.55,NATIONAL CAPITAL REGION,DIGITAL,A,N,Y,582708.4,BUSINESS,N,N,Y,N,N
72260787.1429,FEMALE,26.97,SINGLE,MID,9.76,REGION II (CAGAYAN VALLEY),DIGITAL,A,N,Y,582216.71,BUSINESS,N,N,Y,N,N
27762771.4286,FEMALE,41.12,SINGLE,MID,20.87,REGION VIII (EASTERN VISAYAS),TRADITIONAL,A,Y,N,580439.06,BUSINESS,N,N,Y,N,N
45897515.7143,FEMALE,59.55,WIDOW(ER),MID,8.71,REGION VI (WESTERN VISAYAS),TRADITIONAL,A,N,N,579999.55,BUSINESS,N,N,Y,Y,N
54942428.5714,FEMALE,64.05,WIDOW(ER),MID,26.4,NATIONAL CAPITAL REGION,TRADITIONAL,A,N,N,578471.34,BUSINESS,N,N,Y,Y,N
26789244.2857,FEMALE,42.02,MARRIED,HIGH,7.21,REGION II (CAGAYAN VALLEY),DIGITAL,A,N,N,578319.94,BUSINESS,N,N,N,N,Y
23897971.4286,FEMALE,51.72,MARRIED,MID,16.23,REGION V (BICOL REGION),DIGITAL,A,N,N,577229.25,BUSINESS,N,N,Y,N,N
52102517.1429,MALE,50.6,WIDOW(ER),NO_DATA,-2.2,NO_DATA,NO_DATA,A,N,N,576611.74,BUSINESS,N,N,N,N,N
55550760,MALE,28.47,SINGLE,NO_DATA,0.51,NATIONAL CAPITAL REGION,DIGITAL,A,N,N,576330.64,BUSINESS,N,N,Y,N,N
92141787.1429,MALE,35.77,MARRIED,MID,7.75,REGION VI (WESTERN VISAYAS),DIGITAL,A,N,Y,573746.97,BUSINESS,N,N,N,N,N
28775658.5714,MALE,55.1,MARRIED,MID,9.75,REGION IV-A (CALABARZON),DIGITAL,A,N,Y,571962.71,BUSINESS,N,N,Y,N,N
87457701.4286,MALE,36.66,MARRIED,MID,4.28,NATIONAL CAPITAL REGION,DIGITAL,A,N,N,570148.81,BUSINESS,N,N,Y,N,N
133083917.1429,MALE,43.32,MARRIED,NO_DATA,2.67,NATIONAL CAPITAL REGION,DIGITAL,A,N,Y,570057.94,BUSINESS,N,N,N,N,N
71666202.8571,MALE,29.07,SINGLE,MID,1.65,REGION IV-A (CALABARZON),DIGITAL,A,Y,N,569356.57,BUSINESS,N,N,Y,N,N
84785072.8571,FEMALE,66.36,MARRIED,MID,11.04,REGION V (BICOL REGION),TRADITIONAL,A,Y,N,568642.8,BUSINESS,N,N,Y,Y,N
51734300,MALE,74.56,MARRIED,MID,26.89,REGION IV-A (CALABARZON),TRADITIONAL,A,Y,N,567481,BUSINESS,N,N,Y,Y,N
115900331.4286,FEMALE,41.8,MARRIED,MID,2.23,REGION III (CENTRAL LUZON),DIGITAL,A,N,N,564431.45,BUSINESS,N,N,Y,N,N
12718985.7143,MALE,37.64,MARRIED,MID,15.42,REGION III (CENTRAL LUZON),DIGITAL,A,Y,N,561849.99,BUSINESS,N,N,N,N,Y
44316830,MALE,29.65,SINGLE,LOW,7.82,NATIONAL CAPITAL REGION,DIGITAL,A,N,N,560962.91,BUSINESS,N,N,Y,N,N
78093717.1429,MALE,39.82,SINGLE,MID,6.34,REGION IV-A (CALABARZON),DIGITAL,A,N,N,559611.51,BUSINESS,N,N,Y,N,N
138321000,MALE,71.45,MARRIED,MID,28.29,REGION XIII (CARAGA),TRADITIONAL,A,N,N,557246.19,BUSINESS,N,N,Y,Y,N
50301715.7143,FEMALE,51.22,MARRIED,MID,13.01,REGION IV-A (CALABARZON),DIGITAL,A,Y,N,557060.06,BUSINESS,N,N,Y,N,Y
83706300,MALE,61.22,MARRIED,MID,25.62,NATIONAL CAPITAL REGION,TRADITIONAL,A,Y,N,556001.22,BUSINESS,N,N,N,Y,N
39336428.5714,MALE,75.56,MARRIED,MID,30.71,REGION IV-A (CALABARZON),TRADITIONAL,A,Y,N,555394.52,BUSINESS,N,N,Y,Y,N
61637071.4286,FEMALE,56.06,MARRIED,MID,19,NATIONAL CAPITAL REGION,TRADITIONAL,A,N,N,554793.37,BUSINESS,N,Y,Y,N,N
92381514.2857,FEMALE,53.54,SINGLE,MID,18.31,NATIONAL CAPITAL REGION,TRADITIONAL,A,N,Y,554703.4,BUSINESS,N,N,N,N,N
44023188.5714,FEMALE,32.62,SINGLE,NO_DATA,4.04,NATIONAL CAPITAL REGION,TRADITIONAL,A,N,N,553113.02,BUSINESS,N,N,N,N,N
92249057.1429,MALE,43.33,DIVORCED,MID,21.15,REGION IV-A (CALABARZON),DIGITAL,A,N,N,552192.33,BUSINESS,N,N,Y,N,N
7642315.7143,FEMALE,51.59,MARRIED,MID,9.44,REGION VII (CENTRAL VISAYAS),TRADITIONAL,A,N,N,550538.9,BUSINESS,N,N,N,N,N
120168914.2857,MALE,61.08,MARRIED,MID,21.95,NATIONAL CAPITAL REGION,DIGITAL,A,Y,Y,550112.95,BUSINESS,N,N,Y,Y,N
54298544.2857,FEMALE,51.32,SINGLE,MID,6.27,NATIONAL CAPITAL REGION,DIGITAL,A,N,N,550078.42,BUSINESS,N,N,N,N,N
5262544.2857,MALE,56.78,MARRIED,MID,8.89,NATIONAL CAPITAL REGION,TRADITIONAL,A,N,N,550001.78,BUSINESS,N,N,N,N,N
72688715.7143,FEMALE,62.74,MARRIED,MID,14.6,REGION X (NORTHERN MINDANAO),DIGITAL,A,Y,N,550000.74,BUSINESS,N,N,N,Y,N
49745142.8571,FEMALE,66.23,MARRIED,MID,31.37,CORDILLERA ADMINISTRATIVE REGION (CAR),DIGITAL,A,Y,Y,550000.23,BUSINESS,N,N,N,Y,N
79592917.1429,FEMALE,37.81,MARRIED,MID,1.57,REGION XI (DAVAO REGION),DIGITAL,A,N,N,549999.81,BUSINESS,N,N,Y,N,N
130622371.4286,MALE,56.34,MARRIED,MID,17.56,REGION VI (WESTERN VISAYAS),TRADITIONAL,A,N,Y,549999.34,BUSINESS,N,N,Y,N,N
101252057.1429,MALE,75.79,WIDOW(ER),MID,21.41,REGION VI (WESTERN VISAYAS),DIGITAL,A,Y,N,549574.72,BUSINESS,N,N,N,Y,N
49957400,MALE,37.83,MARRIED,MID,16.94,NATIONAL CAPITAL REGION,TRADITIONAL,A,N,N,549353.88,BUSINESS,N,N,Y,N,N
38502185.7143,MALE,52.93,MARRIED,MID,23.64,REGION IX (ZAMBOANGA PENINSULA),DIGITAL,A,Y,N,549089.27,BUSINESS,N,N,Y,N,N
13083731.4286,FEMALE,39.58,MARRIED,MID,6.25,NATIONAL CAPITAL REGION,DIGITAL,A,N,N,548206.28,BUSINESS,N,N,N,N,N
118557058.5714,MALE,59.1,SINGLE,MID,10.3,NATIONAL CAPITAL REGION,DIGITAL,A,N,Y,545970.43,BUSINESS,N,N,N,N,Y
72101414.2857,MALE,45.97,MARRIED,LOW,15.04,NATIONAL CAPITAL REGION,TRADITIONAL,A,Y,N,544771.85,BUSINESS,N,N,Y,N,N
127274387.1429,FEMALE,34.1,MARRIED,MID,8.66,REGION IV-A (CALABARZON),TRADITIONAL,A,Y,N,541340.4,BUSINESS,N,N,Y,N,N
98695987.1429,MALE,41.47,SINGLE,MID,7.23,NATIONAL CAPITAL REGION,DIGITAL,A,N,N,541031.3,BUSINESS,N,N,Y,N,N
81919002.8571,MALE,25.33,SINGLE,LOW,6.09,REGION IV-A (CALABARZON),DIGITAL,A,Y,Y,540289.15,BUSINESS,N,N,Y,N,N
58430972.8571,FEMALE,71.04,WIDOW(ER),LOW,5.31,REGION III (CENTRAL LUZON),TRADITIONAL,A,N,N,539753.1,BUSINESS,N,N,N,Y,N
130197031.4286,FEMALE,12.75,SINGLE,MID,3.56,REGION IV-A (CALABARZON),TRADITIONAL,A,N,N,538399.16,BUSINESS,N,N,N,N,N
44650157.1429,MALE,67.51,MARRIED,MID,23.51,REGION VII (CENTRAL VISAYAS),TRADITIONAL,A,N,N,537302.26,BUSINESS,N,N,N,Y,N
30519400,FEMALE,57.54,SINGLE,MID,16.16,REGION V (BICOL REGION),TRADITIONAL,A,N,N,536790.54,BUSINESS,N,N,Y,N,N
55459244.2857,FEMALE,62.78,MARRIED,HIGH,8,REGION VII (CENTRAL VISAYAS),TRADITIONAL,A,N,Y,536722.65,BUSINESS,N,N,N,Y,N
19160760,MALE,38.77,SINGLE,MID,2.85,REGION III (CENTRAL LUZON),TRADITIONAL,A,N,N,535134.23,BUSINESS,N,N,N,N,N
56713542.8571,MALE,50.08,MARRIED,MID,16.7,REGION III (CENTRAL LUZON),NO_DATA,A,Y,Y,535001.08,BUSINESS,N,N,N,N,N
22649288.5714,FEMALE,37.51,MARRIED,NO_DATA,6.16,MIMAROPA REGION,TRADITIONAL,A,N,N,533563.36,BUSINESS,N,N,Y,N,N
52283157.1429,MALE,58.58,MARRIED,MID,26.68,NATIONAL CAPITAL REGION,DIGITAL,A,Y,Y,533470.14,BUSINESS,N,N,Y,N,Y
82706058.5714,FEMALE,37.92,SINGLE,MID,11.71,REGION XI (DAVAO REGION),DIGITAL,A,N,Y,531955.42,BUSINESS,N,N,Y,N,N
114673715.7143,FEMALE,42.99,SINGLE,MID,12.49,REGION VII (CENTRAL VISAYAS),DIGITAL,A,Y,N,531312.73,BUSINESS,N,N,Y,N,N
82513814.2857,MALE,49.97,SINGLE,MID,17.7,NATIONAL CAPITAL REGION,DIGITAL,A,N,Y,530930.49,BUSINESS,N,N,Y,N,N
95063142.8571,MALE,61.92,MARRIED,LOW,26.25,REGION IV-A (CALABARZON),TRADITIONAL,A,N,N,530654.88,BUSINESS,N,N,Y,Y,N
120318574.2857,FEMALE,35.78,MARRIED,MID,5.83,REGION VI (WESTERN VISAYAS),TRADITIONAL,A,N,N,527802.43,BUSINESS,N,N,Y,N,N
76624528.5714,MALE,47.74,MARRIED,MID,17.28,REGION IV-A (CALABARZON),TRADITIONAL,A,N,Y,527658.95,BUSINESS,N,N,Y,N,N
19751258.5714,FEMALE,48.54,MARRIED,MID,7.6,REGION IV-A (CALABARZON),TRADITIONAL,A,N,N,527149.55,BUSINESS,N,N,Y,N,N
54353287.1429,MALE,46.82,SINGLE,MID,12.5,REGION VI (WESTERN VISAYAS),TRADITIONAL,A,Y,N,526605.23,BUSINESS,N,N,Y,N,N
8844088.5714,NO_DATA,\N,NO_DATA,NO_DATA,\N,NO_DATA,NO_DATA,A,N,N,525271.69,BUSINESS,N,N,N,N,N
76058115.7143,MALE,41.04,SINGLE,MID,8.33,REGION XII (SOCCSKSARGEN),DIGITAL,A,Y,N,524847.02,BUSINESS,N,N,N,N,N
58956142.8571,MALE,47.54,MARRIED,MID,22.64,NATIONAL CAPITAL REGION,DIGITAL,A,Y,Y,524595.67,BUSINESS,N,N,Y,N,Y
505571.4286,MALE,51.83,MARRIED,MID,25.16,REGION I (ILOCOS REGION),TRADITIONAL,A,Y,Y,520645.98,BUSINESS,N,N,Y,N,N
101172971.4286,MALE,51.18,MARRIED,LOW,17.37,REGION IV-A (CALABARZON),TRADITIONAL,A,N,N,519783.94,BUSINESS,N,N,N,N,Y
81798485.7143,MALE,62.63,MARRIED,MID,22.28,NATIONAL CAPITAL REGION,DIGITAL,A,Y,Y,518968.45,BUSINESS,N,N,Y,Y,N
84423017.1429,FEMALE,40.01,MARRIED,MID,4.13,NATIONAL CAPITAL REGION,TRADITIONAL,A,N,Y,518902.73,BUSINESS,N,N,Y,N,N
8218874.2857,FEMALE,45.83,MARRIED,MID,3.9,NATIONAL CAPITAL REGION,DIGITAL,A,N,N,518589.86,BUSINESS,N,N,N,N,N
86305317.1429,MALE,39.3,SINGLE,NO_DATA,3.48,REGION IV-A (CALABARZON),DIGITAL,A,N,N,518323.56,BUSINESS,N,N,Y,N,N
27591972.8571,FEMALE,52.72,MARRIED,LOW,7.19,REGION V (BICOL REGION),TRADITIONAL,A,Y,N,515576.81,BUSINESS,N,N,Y,N,N
68086428.5714,FEMALE,53.96,SINGLE,MID,22.09,NATIONAL CAPITAL REGION,DIGITAL,A,N,N,514299.58,BUSINESS,N,N,N,N,Y
35680772.8571,MALE,46.72,MARRIED,LOW,10.27,NATIONAL CAPITAL REGION,DIGITAL,A,N,N,513216.22,BUSINESS,N,N,N,N,N
109818771.4286,MALE,68.16,MARRIED,LOW,23.33,REGION III (CENTRAL LUZON),TRADITIONAL,A,Y,Y,512937.2,BUSINESS,N,N,Y,Y,N
36135258.5714,FEMALE,60.37,MARRIED,MID,6.55,REGION IV-A (CALABARZON),TRADITIONAL,A,Y,N,512275,BUSINESS,N,N,N,Y,N
110193000,MALE,34.63,MARRIED,MID,24.03,NATIONAL CAPITAL REGION,DIGITAL,A,Y,Y,511671.31,BUSINESS,N,N,Y,N,Y
73581300,FEMALE,61.8,MARRIED,HIGH,24.92,NATIONAL CAPITAL REGION,DIGITAL,A,N,N,511394.66,BUSINESS,N,N,Y,Y,N
28921488.5714,MALE,35.78,MARRIED,LOW,2.53,REGION IV-A (CALABARZON),TRADITIONAL,A,N,N,511387.58,BUSINESS,N,N,N,N,N
10565787.1429,FEMALE,46.84,SINGLE,HIGH,11,REGION IV-A (CALABARZON),DIGITAL,A,N,Y,509893.63,BUSINESS,N,N,N,N,N
99579630,MALE,31.25,SINGLE,MID,11.66,NATIONAL CAPITAL REGION,DIGITAL,A,N,N,507142.13,BUSINESS,N,N,Y,N,N
136497900,MALE,60.44,MARRIED,MID,23.03,NATIONAL CAPITAL REGION,TRADITIONAL,A,N,N,507074.68,BUSINESS,N,N,Y,Y,N
95572428.5714,FEMALE,63.89,WIDOW(ER),MID,28.2,REGION V (BICOL REGION),TRADITIONAL,A,Y,Y,505117.35,BUSINESS,N,N,Y,Y,N
101326300,FEMALE,52.16,SINGLE,MID,24.54,NATIONAL CAPITAL REGION,DIGITAL,A,N,N,503918.42,BUSINESS,N,N,Y,N,N
4867601.4286,MALE,33.93,SINGLE,MID,11.08,NATIONAL CAPITAL REGION,TRADITIONAL,A,N,N,503478.81,BUSINESS,N,N,Y,N,Y
18296242.8571,MALE,40.6,MARRIED,LOW,17.82,NATIONAL CAPITAL REGION,DIGITAL,A,Y,N,503239.38,BUSINESS,N,N,Y,N,N
60013871.4286,MALE,62.31,MARRIED,MID,25.43,REGION III (CENTRAL LUZON),TRADITIONAL,A,N,N,502198.3,BUSINESS,N,N,Y,Y,N
73847685.7143,MALE,51.98,MARRIED,MID,14.77,NATIONAL CAPITAL REGION,TRADITIONAL,A,Y,N,500828.33,BUSINESS,N,N,N,N,N
131585330,MALE,38.09,MARRIED,MID,9.22,REGION I (ILOCOS REGION),DIGITAL,A,N,Y,500064.77,BUSINESS,N,N,Y,N,N
127239000,MALE,71.74,MARRIED,MID,26.86,NATIONAL CAPITAL REGION,NO_DATA,A,Y,Y,500002.74,BUSINESS,N,N,Y,Y,N
37882728.5714,MALE,80.3,MARRIED,NO_DATA,26.41,REGION IV-A (CALABARZON),TRADITIONAL,A,N,N,500002.3,BUSINESS,N,N,Y,Y,N
18664600,FEMALE,53.93,WIDOW(ER),MID,25.4,NATIONAL CAPITAL REGION,NO_DATA,A,N,N,500001.93,BUSINESS,N,N,N,N,N
87645787.1429,MALE,46.49,MARRIED,MID,11.65,NATIONAL CAPITAL REGION,NO_DATA,A,N,N,500001.49,BUSINESS,N,N,N,N,N
98675128.5714,FEMALE,42.47,SINGLE,MID,15.95,REGION IV-A (CALABARZON),DIGITAL,A,Y,Y,500001.47,BUSINESS,N,N,N,N,N
74409544.2857,MALE,32.41,SINGLE,MID,8.63,REGION X (NORTHERN MINDANAO),TRADITIONAL,A,N,Y,500001.41,BUSINESS,N,N,N,N,N
8105671.4286,MALE,39.32,MARRIED,MID,17.68,REGION VI (WESTERN VISAYAS),TRADITIONAL,A,N,Y,500001.32,BUSINESS,N,N,N,N,N
68520272.8571,FEMALE,53.24,MARRIED,LOW,8.03,REGION VI (WESTERN VISAYAS),NO_DATA,A,N,Y,500001.24,BUSINESS,N,N,N,N,N
69176458.5714,FEMALE,40.13,MARRIED,MID,13.16,REGION XII (SOCCSKSARGEN),DIGITAL,A,N,Y,500001.13,BUSINESS,N,N,Y,N,N
63703857.1429,MALE,76.1,MARRIED,MID,29.41,REGION VI (WESTERN VISAYAS),TRADITIONAL,A,N,N,500001.1,BUSINESS,N,N,N,Y,Y
20736300,MALE,75.04,MARRIED,MID,25.42,REGION IV-A (CALABARZON),NO_DATA,A,N,N,500001.04,BUSINESS,N,N,N,Y,N
75802615.7143,MALE,61.03,MARRIED,MID,12.14,REGION XI (DAVAO REGION),TRADITIONAL,A,Y,N,500001.03,BUSINESS,N,N,N,Y,N
99273902.8571,FEMALE,37.01,MARRIED,MID,2.9,NATIONAL CAPITAL REGION,DIGITAL,A,N,N,500001.01,BUSINESS,N,N,N,N,N
141639400,MALE,81.96,MARRIED,LOW,16.49,REGION X (NORTHERN MINDANAO),TRADITIONAL,A,N,N,500000.96,BUSINESS,N,N,Y,Y,N
3476731.4286,FEMALE,47.93,WIDOW(ER),MID,5.55,NO_DATA,NO_DATA,A,N,N,500000.93,BUSINESS,N,N,N,N,N
19940857.1429,MALE,69.79,SINGLE,MID,29.1,NATIONAL CAPITAL REGION,TRADITIONAL,A,N,N,500000.79,BUSINESS,N,N,Y,Y,N
114529714.2857,MALE,73.67,MARRIED,MID,27.02,NATIONAL CAPITAL REGION,DIGITAL,A,Y,Y,500000.67,BUSINESS,N,N,N,Y,N
45663730,FEMALE,53.62,MARRIED,MID,13.23,REGION II (CAGAYAN VALLEY),TRADITIONAL,A,N,N,500000.62,BUSINESS,N,N,N,N,N
115708945.7143,FEMALE,34.45,MARRIED,MID,0.9,REGION III (CENTRAL LUZON),DIGITAL,A,N,N,500000.45,BUSINESS,N,N,N,N,N
69807501.4286,FEMALE,55.42,OTHER,LOW,10.4,NATIONAL CAPITAL REGION,TRADITIONAL,A,N,N,500000.42,BUSINESS,N,N,N,N,N
30446557.1429,MALE,43.34,MARRIED,LOW,14.83,NATIONAL CAPITAL REGION,DIGITAL,A,N,N,500000.34,BUSINESS,N,N,Y,N,N
42893401.4286,FEMALE,41.25,MARRIED,MID,7.7,NATIONAL CAPITAL REGION,DIGITAL,A,N,N,500000.25,BUSINESS,N,N,N,N,N
93971300,MALE,40.23,SINGLE,MID,24.34,NATIONAL CAPITAL REGION,DIGITAL,A,N,N,500000.23,BUSINESS,N,N,N,N,N
6907858.5714,FEMALE,38.11,MARRIED,MID,13.64,REGION III (CENTRAL LUZON),DIGITAL,A,Y,N,500000.11,BUSINESS,N,N,Y,N,N
92747628.5714,MALE,52.02,MARRIED,MID,21.86,REGION XI (DAVAO REGION),DIGITAL,A,N,N,500000.02,BUSINESS,N,N,N,N,N
98029601.4286,FEMALE,53.99,MARRIED,MID,11.83,REGION III (CENTRAL LUZON),DIGITAL,A,N,Y,499999.99,BUSINESS,N,N,N,N,N
58554642.8571,MALE,59.93,MARRIED,MID,20.04,REGION II (CAGAYAN VALLEY),TRADITIONAL,A,Y,N,499999.93,BUSINESS,N,N,N,Y,N
11926230,FEMALE,55.92,WIDOW(ER),MID,9.01,NATIONAL CAPITAL REGION,TRADITIONAL,A,N,N,499999.92,BUSINESS,N,N,Y,N,N
127512942.8571,MALE,73.83,MARRIED,MID,18.54,REGION VI (WESTERN VISAYAS),DIGITAL,A,Y,N,499999.83,BUSINESS,N,N,N,Y,N
6388200,MALE,42.81,MARRIED,MID,20.97,REGION III (CENTRAL LUZON),DIGITAL,A,Y,N,499999.81,BUSINESS,N,N,N,N,Y
58672572.8571,FEMALE,58.8,WIDOW(ER),MID,13.08,NATIONAL CAPITAL REGION,DIGITAL,A,N,Y,499999.8,BUSINESS,N,N,N,N,N
8790930,MALE,31.76,SINGLE,MID,9.48,REGION XI (DAVAO REGION),DIGITAL,A,N,N,499999.76,BUSINESS,N,N,Y,N,N
101103885.7143,MALE,76.74,MARRIED,MID,22.84,REGION IV-A (CALABARZON),TRADITIONAL,A,N,N,499999.74,BUSINESS,N,N,Y,Y,N
15574145.7143,FEMALE,58.7,SINGLE,MID,5.06,NATIONAL CAPITAL REGION,TRADITIONAL,A,Y,N,499999.7,BUSINESS,N,N,N,N,N
121981742.8571,FEMALE,48.68,MARRIED,MID,23.09,NATIONAL CAPITAL REGION,TRADITIONAL,A,N,N,499999.68,BUSINESS,N,N,N,N,Y
38277302.8571,MALE,56.66,MARRIED,MID,4.79,REGION IV-A (CALABARZON),DIGITAL,A,N,N,499999.66,BUSINESS,N,N,N,N,N
124407174.2857,MALE,35.63,MARRIED,MID,3.94,NO_DATA,NO_DATA,A,N,N,499999.63,BUSINESS,N,N,N,N,N
7090628.5714,FEMALE,56.61,MARRIED,LOW,21.21,NATIONAL CAPITAL REGION,TRADITIONAL,A,Y,N,499999.61,BUSINESS,N,N,Y,N,N
51965257.1429,FEMALE,45.57,MARRIED,MID,15,REGION VI (WESTERN VISAYAS),DIGITAL,A,N,N,499999.57,BUSINESS,N,N,N,N,N
819101.4286,MALE,46.55,MARRIED,MID,7.81,REGION X (NORTHERN MINDANAO),DIGITAL,A,Y,N,499999.55,BUSINESS,N,N,N,N,Y
135331785.7143,FEMALE,49.54,MARRIED,MID,19.76,REGION IV-A (CALABARZON),TRADITIONAL,A,N,N,499999.54,BUSINESS,N,N,Y,N,N
75477942.8571,MALE,62.48,DIVORCED,MID,17.82,REGION XII (SOCCSKSARGEN),TRADITIONAL,A,N,N,499999.48,BUSINESS,N,N,Y,Y,N
62780615.7143,MALE,31.44,SINGLE,MID,10.82,NO_DATA,NO_DATA,A,N,N,499999.44,BUSINESS,N,N,N,N,Y
13747101.4286,MALE,47.32,MARRIED,MID,7.11,REGION I (ILOCOS REGION),DIGITAL,A,N,Y,499999.32,BUSINESS,N,N,N,N,N
123688930,FEMALE,37.21,SINGLE,LOW,9.23,NATIONAL CAPITAL REGION,DIGITAL,A,N,N,499999.21,BUSINESS,N,N,N,N,N
97711614.2857,MALE,56.12,MARRIED,MID,22.21,REGION VI (WESTERN VISAYAS),NO_DATA,A,N,N,499999.12,BUSINESS,N,N,Y,N,N
16450074.2857,MALE,41.01,MARRIED,MID,0.19,NATIONAL CAPITAL REGION,TRADITIONAL,A,N,N,499999.01,BUSINESS,N,N,Y,N,N
106754317.1429,FEMALE,36.78,MARRIED,MID,3.07,REGION V (BICOL REGION),TRADITIONAL,A,N,N,499998.78,BUSINESS,N,N,N,N,N
5866914.2857,FEMALE,51.44,WIDOW(ER),HIGH,19.31,NATIONAL CAPITAL REGION,DIGITAL,A,N,N,499998.44,BUSINESS,N,N,Y,N,N
25162572.8571,FEMALE,41.4,MARRIED,MID,11.72,REGION IV-A (CALABARZON),TRADITIONAL,A,Y,N,499998.4,BUSINESS,N,N,N,N,N
116125358.5714,MALE,48.37,MARRIED,MID,7.93,REGION III (CENTRAL LUZON),NO_DATA,A,N,N,499998.37,BUSINESS,N,N,N,N,N
119135115.7143,FEMALE,36.83,MARRIED,MID,5.14,REGION IV-A (CALABARZON),DIGITAL,A,N,N,499997.83,BUSINESS,N,N,N,N,N
14489801.4286,MALE,62.61,MARRIED,MID,6.31,REGION III (CENTRAL LUZON),TRADITIONAL,A,Y,Y,499997.61,BUSINESS,N,N,N,Y,N
9225900,FEMALE,74.49,WIDOW(ER),MID,20.58,REGION VII (CENTRAL VISAYAS),TRADITIONAL,A,N,N,499997.49,BUSINESS,N,N,N,Y,N
46562830,FEMALE,32.98,MARRIED,MID,7.93,REGION VII (CENTRAL VISAYAS),DIGITAL,A,Y,Y,499063.45,BUSINESS,N,N,Y,N,N
